gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1949634960																										RBCM:Botany:V186581									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186581	V186581	2893	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: single clump.											1998-08-01T00:00:00				1998	8	1	01/08/1998											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: Winter Cove Park	Winter Cove Park	0 m			0	1			48.8125	-123.188333				UTM								Source																								Adolf Ceska						https://www.gbif.org/species/5341461								Lycopus americanus Muhl. ex W.P.C.Barton	Lycopus americanus Muhl. ex Bart.							Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae		Lycopus	Lycopus			americanus			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.949Z	0.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5341461	5341461	6	7707728	220	408	2497	2927122		5341461	Lycopus americanus	Lycopus americanus Muhl. ex W.P.C.Barton	Lycopus americanus Muhl. ex Bart.		DWC_ARCHIVE	2022-09-08T20:46:39.949Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	LC
1949634954																										RBCM:Botany:V186599									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186599	V186599	2903	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: about 50 clumps.											1999-05-23T00:00:00				1999	5	23	23/05/1999											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: N-slope of un-named hill	N-slope of un-named hill	220 m			220	220		On N-facing mossy bald with Allium cernuum, Dodecatheon pulchellum, Myosotis discolor, Saxifraga rufidula, Sellaginella wallacei, Montia fontana, Minuartia tenella, & Linanthus bicolor.						UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2651595								Aspidotis densa (Brack.) Lellinger	Aspidotis densa (Brackenr.) Lellinger							Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae		Aspidotis	Aspidotis			densa			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.016Z	220.0						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		false	true	2651595	2651595	6	7707728	7228684	392	2367	2651592		2651595	Aspidotis densa	Aspidotis densa (Brack.) Lellinger	Aspidotis densa (Brackenr.) Lellinger		DWC_ARCHIVE	2022-09-08T20:46:40.016Z	2022-04-25T07:53:32.309Z	false										NE
1949634941																										RBCM:Botany:V186587									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186587	V186587	2916	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: flowers all very bright and unusually large; 800+ plants around 30m x 5m pool.											1999-07-06T00:00:00				1999	7	6	06/07/1999											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Texada Island: main Anderson Bay Rd.	main Anderson Bay Rd.	650 m			650	650		On drying shore of small pothole, flat with Carex exsiccata, C. kelloggii, Veronica scutellata, Alopecurus geniculatus, Equisetum arvense.	49.106944	-124.293611				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5331355								Viola palustris L.	Viola palustris L.							Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae		Viola	Viola			palustris			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.853Z	650.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5331355	5331355	6	7707728	220	1414	6631	2874237		5331355	Viola palustris	Viola palustris L.	Viola palustris L.		DWC_ARCHIVE	2022-09-08T20:46:35.853Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.18_1	Nanaimo	CAN.2.18.4_1	Nanaimo C	LC
1949634935																										RBCM:Botany:V186580									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186580	V186580	2894	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: 4 square m of Azolla in creek, no other colonies found in 2km of creek, pond, and reservoir, possibly imported in with other aquatic garden plants.											1998-09-05T00:00:00				1998	9	5	05/09/1998											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: in private garden near reservoir	in private garden near reservoir	55 m			55	55		In Typha latifolia fen and on open mud flats; with Scirpus microcarpus, Chenopodium rubrum, Veronica beccabunga, Atriplex patula, & Oenanthe sarmentosa.	48.793889	-123.182778				UTM								Source																								Adolf Ceska						https://www.gbif.org/species/2650107								Azolla filiculoides Lam.	Azolla filiculoides Lam.							Plantae	Tracheophyta	Polypodiopsida	Salviniales	Salviniaceae		Azolla	Azolla			filiculoides			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.013Z	55.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2650107	2650107	6	7707728	7228684	7229405	6629	2650103		2650107	Azolla filiculoides	Azolla filiculoides Lam.	Azolla filiculoides Lam.		DWC_ARCHIVE	2022-09-08T20:46:40.013Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949634934																										RBCM:Botany:V186592									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186592	V186592	2910	Harvey Janszen		1											PRESENT	sheet, pressed																		1999-07-04T00:00:00				1999	7	4	04/07/1999											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Texada Island: Anderson Bay Road	Anderson Bay Road	590 m			590	590		On boggy creek bank with Carex viridula, Myosotis laxa, Prunella vulgaris, Leucanthemum vulgaris, Fragaria vesca, Ranunculus uncinatus, & Cerastium glomeratum; slope 5%; aspect N90E.	49.591667	-124.281667				UTM								Source																								Bruce Ford		2006-01-01T00:00:00			IDD:  20060000; Ford from Herbarium of the University of Manitoba (WIN).	https://www.gbif.org/species/2729018								Carex leptalea subsp. leptalea								Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae		Carex	Carex			leptalea	leptalea		SUBSPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.168Z	590.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2729018	2729018	6	7707728	196	1369	7708	2721893		2729017	Carex leptalea	Carex leptalea subsp. leptalea	Carex leptalea Wahlenb. ssp. leptalea		DWC_ARCHIVE	2022-09-08T20:46:40.168Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.23_1	Powell River	CAN.2.23.6_1	Powell River D	
1949634929																										RBCM:Botany:V186576									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186576	V186576	2886	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: CWHxm 03; also with Melica subulata & Galium triflorum; 20 plants mixed with L. cordata.											1998-05-09T00:00:00				1998	5	9	09/05/1998											NORTH_AMERICA				CA	British Columbia	Gulf Islands				290 m			290	290		In mossy-floored, structural stage 6 Pseudotsuga menziesii forest with much more abundant L. cordata; slope 25% N05E, Tsuga heterophylla, Kindbergia oregana, & Festuca occidentalis.	48.778333	-123.154722				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5314331								Listera caurina Piper	Neottia banksiana Rchb.f.							Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae		Neottia	Listera			caurina			SPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.064Z	290.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5314331	2816366	6	7707728	196	1169	7689	2816155		2816366	Neottia banksiana	Neottia banksiana (Lindl.) Rchb.f.	Listera caurina Piper		DWC_ARCHIVE	2022-09-08T20:46:40.064Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949634928																										RBCM:Botany:V186593									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186593	V186593	2909	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: 50 plants observed.											1999-07-04T00:00:00				1999	7	4	04/07/1999											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Texada Island: Angel Lake	Angel Lake	575 m			575	575		On gravelly shore, up to 40cm deep with carex kelloggii, Dulichium arundinaceum, C.lasiocarpa, Potamogeton amplexifolius, & Brasenia schreberi; flat.						UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2722942								Carex canescens L.	Carex canescens L.							Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae		Carex	Carex			canescens			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.855Z	575.0						COORDINATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		false	true	2722942	2722942	6	7707728	196	1369	7708	2721893		2722942	Carex canescens	Carex canescens L.	Carex canescens L.		DWC_ARCHIVE	2022-09-08T20:46:35.855Z	2022-04-25T07:53:32.309Z	false										LC
1949634926																										RBCM:Botany:V186589									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Blue	RBCM:Botany:V186589	V186589	2914	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: aspect S45W; also with Drosera rotundifolia, Ledum  groenlandicum, Ribes lacustre, Thuja plicata, & Pseudotsuga menziesii; >150 plants over 10m x 70m area.											1999-07-06T00:00:00				1999	7	6	06/07/1999											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Texada Island: between Anderson Bay Road and Cook Bay Road	between Anderson Bay Road and Cook Bay Road	580 m			580	580		In cranberry bog below Typha latifolia marsh with Oxycoccus oxycoccus dominating with Senecio indecorus, Ophioglossum pusillum, Botrychium multifidum, B. virginianum; 10% slope.	49.594722	-124.292222				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2650158								Botrychium ascendens Wagner	Botrychium ascendens W.H. Wagner							Plantae	Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae		Botrychium	Botrychium			ascendens			SPECIES				ACCEPTED		CDC Status + Synonymy updated 2016 Jan 25 (JC)	2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.845Z	580.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2650158	2650158	6	7707728	7228684	393	6627	2650152		2650158	Botrychium ascendens	Botrychium ascendens Wagner	Botrychium ascendens W.H. Wagner		DWC_ARCHIVE	2022-09-08T20:46:35.845Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.23_1	Powell River	CAN.2.23.6_1	Powell River D	NE
1949634924																										RBCM:Botany:V186600									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186600	V186600	2902	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: 36 plants in 3m x 4m square area.											1999-05-01T00:00:00				1999	5	1	01/05/1999											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: Brown Ridge, summit, Mt. Warburton Pyke	Brown Ridge, summit, Mt. Warburton Pyke	400 m			400	400		On grassy flat at summit with scattered Douglas-fir Luzula multiflora, Hypochaeris radicata, Danthonia californica, Lotus micranthus, Poa sp., Anthoxanthum odoratum; flat.	48.766667	-123.166667				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5331199								Viola adunca Sm.	Viola adunca J.E. Smith							Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Violaceae		Viola	Viola			adunca			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.171Z	400.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5331199	5331199	6	7707728	220	1414	6631	2874237		5331199	Viola adunca	Viola adunca Sm.	Viola adunca J.E. Smith		DWC_ARCHIVE	2022-09-08T20:46:40.171Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949634921																										RBCM:Botany:V186602									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186602	V186602	2900	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: 10 plants.											1999-04-28T00:00:00				1999	4	28	28/04/1999											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: East Point, 150m SE of point on shoreline	East Point, 150m SE of point on shoreline	10 m			10	10		On seepy bare rock outcrop on coastal bluff, on thinly vegetated slope about 5m back from sandstone sea edge with Plantago elongata, Myosurus minimus and Aira praecox; 5% slope S80E.	48.783333	-123.05				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5384301								Montia howellii S.Watson	Montia howellii S. Wats.							Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae		Montia	Montia			howellii			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.069Z	10.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5384301	5384301	6	7707728	220	422	4898338	3084779		5384301	Montia howellii	Montia howellii S.Watson	Montia howellii S. Wats.		DWC_ARCHIVE	2022-09-08T20:46:40.069Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949634919																										RBCM:Botany:V186603									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Blue	RBCM:Botany:V186603	V186603	2898	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: Approximately 500 plants observed along 400m ridge slope.											1999-04-01T00:00:00				1999	4	1	01/04/1999											NORTH_AMERICA				CA	British Columbia			Saturna Island: Brown Ridge, E of Summit	Brown Ridge, E of Summit	320 m			320	320		On ledges and in pockets of soil on steep S-facing cliffs with Montia perfoliata; 60% slope; S aspect.	48.766667	-123.166667				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/3054087								Idahoa scapigera (Hook.) A.Nelson & J.F.Macbr.	Idahoa scapigera (Hook.) A. Nels. & J.F. Macbr.							Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae		Idahoa	Idahoa			scapigera			SPECIES				ACCEPTED		CDC Status + Synonymy updated 2016 Jan 26 (JC)	2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.888Z	320.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	3054087	3054087	6	7707728	220	7225535	3112	3054086		3054087	Idahoa scapigera	Idahoa scapigera (Hook.) A.Nelson & J.F.Macbr.	Idahoa scapigera (Hook.) A. Nels. & J.F. Macbr.		DWC_ARCHIVE	2022-09-08T20:46:35.888Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949634884																										RBCM:Botany:V186586									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Red	RBCM:Botany:V186586	V186586	2871	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: 35 pls observed along eroded earth edge of sandstone cliff.											1998-03-29T00:00:00				1998	3	29	29/03/1998											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: East Point	East Point	20 m			20	20		In shallow sandy dirt over sandstone, open bluff above sea, slope 40%, aspect S60E, associated with Aira caryophyllea, A. praecox, & Aphanes occidentalis.	48.7825	-123.045556				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/8161809								Crassula connata var. connata	Crassula connata (Ruiz & Pav.) A.Berger							Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae		Crassula	Crassula			connata	connata		VARIETY				SYNONYM		CDC Status + Synonymy updated 2016 Jan 19 (JC)	2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.089Z	20.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	8161809	8277749	6	7707728	220	7219248	2406	2985823		8277749	Crassula connata	Crassula connata (Ruiz & Pav.) A.Berger	Crassula connata (Ruiz & Pavon) Berger var. connata		DWC_ARCHIVE	2022-09-08T20:46:40.089Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	
1949634861																										RBCM:Botany:V186584									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186584	V186584	2888	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: CWHxm 03; 150 plants observed; also associated with Fontinalis antipyretica.											1998-05-16T00:00:00				1998	5	16	16/05/1998											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: Staples Rd., 2.7km above Ecological Reserve #15	Staples Rd., 2.7km above Ecological Reserve #15	300 m			300	300		In small sedge fen in structural stage 5 Pseudotsuga menziesii - Carex obnupta - Athyrium filix-femina forest on open mud in drying fen, flat with Callitriche heterophylla.	48.776389	-123.156944				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/3046240								Cardamine occidentalis (S.Watson) T.J.Howell	Cardamine occidentalis (S. Wats. ex B.L. Robins.) Howell							Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae		Cardamine	Cardamine			occidentalis			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.834Z	300.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	8518042	8518042	6	7707728	220	7225535	3112	3045622		8518042	Cardamine occidentalis	Cardamine occidentalis (S.Watson) T.J.Howell	Cardamine occidentalis (S. Wats. ex B.L. Robins.) Howell		DWC_ARCHIVE	2022-09-08T20:46:35.834Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949634860																										RBCM:Botany:V186605									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V186605	V186605	2897	Harvey Janszen		1											PRESENT	sheet, pressed							HJ: also with Mimulus guttatus and Collinsia parviflora; 20 plants observed.											1999-04-01T00:00:00				1999	4	1	01/04/1999											NORTH_AMERICA				CA	British Columbia			Saturna Island: Brown Ridge, E of Summit	Brown Ridge, E of Summit	320 m			320	320		On ledges and in pockets of soil on steep S-facing cliffs with Montia perfoliata; 60% slope; S aspect.	48.766667	-123.166667				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5384301								Montia howellii S.Watson	Montia howellii S. Wats.							Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Montiaceae		Montia	Montia			howellii			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.049Z	320.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5384301	5384301	6	7707728	220	422	4898338	3084779		5384301	Montia howellii	Montia howellii S.Watson	Montia howellii S. Wats.		DWC_ARCHIVE	2022-09-08T20:46:40.049Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
