gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1949547558																										RBCM:Botany:V098569									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098569	V098569	1469	Harvey Janszen		1												sheet, pressed								2 m tall											1979-08-07				1979	08	07	07/08/1979											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John 20011031	48.85	-123.2833333																British Columbia Digital Gazetteer, 1996																								Kendrick Marr		2008-01-01			IDD:  20080000; all agreed with original identification	https://www.gbif.org/species/5334293								Fallopia sachalinensis (F.Schmidt) Ronse Decraene	Reynoutria sachalinensis Nakai							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Polygonaceae		Fallopia				sachalinensis			species		(F.Schmidt) Ronse Decraene			synonym		
1949547556																										RBCM:Botany:V098532									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098532	V098532	1210	Harvey Janszen		1												sheet, pressed																			1979-06-19				1979	06	19	19/06/1979											North America				Canada	CA	British Columbia															waste ground																																										Harvey Janszen		1979-01-01				https://www.gbif.org/species/2706164								Holcus lanatus L.	Holcus lanatus L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Holcus				lanatus			species		L.			accepted		
1949547541																										RBCM:Botany:V098533									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098533	V098533	1206	Harvey Janszen		1												sheet, pressed																			1979-06-19				1979	06	19	19/06/1979											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20081003	48.8	-123.2666667																British Columbia Digital Gazetteer, 1996																								Jeffery Saarela		2009-01-01			IDD:  20090000; Saarela of National Herbarium of Canada (CAN), Canadian Museum of Nature	https://www.gbif.org/species/2703777								Bromus hordeaceus L.	Bromus hordeaceus L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				hordeaceus			species		L.			accepted		
1949547538																										RBCM:Botany:V098540									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098540	V098540	1057	Harvey Janszen		1												sheet, pressed																			1979-05-24				1979	05	24	24/05/1979											North America				Canada	CA	British Columbia	Gulf Islands														Wingfield-Digby, Ron 20000508	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Harvey Janszen		1979-01-01				https://www.gbif.org/species/5376740								Lepidium campestre (L.) R. Br.	Lepidium campestre							Plantae	Spermatophyta	Dicotyledonae	Brassicales	Brassicaceae		Lepidium				campestre			species		(L.) R. Br.					
1949547537																										RBCM:Botany:V098629									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098629	V098629	1000	Harvey Janszen		1												sheet, pressed																			1979-04-20				1979	04	20	20/04/1979											North America				Canada	CA	British Columbia	Gulf Islands															48.78333333	-123.2833333																																								Margaret Heimburger		1981-06-07				https://www.gbif.org/species/7226712								Ranunculus occidentalis Nutt. var. occidentalis								Plantae	Spermatophyta	Dicotyledonae	Ranunculales	Ranunculaceae		Ranunculus				occidentalis	occidentalis		variety					accepted		
1949547530																										RBCM:Botany:V098521									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098521	V098521	1431	Harvey Janszen		1												sheet, pressed																			1979-07-25				1979	07	25	25/07/1979											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Winter Cove	Winter Cove											Moores, Karen 19981016	48.78333333	-123.15																Gazetteer of Canada: British Columbia, 1985																								Mary Barkworth		1993-01-01				https://www.gbif.org/species/5290270								Elymus trachycaulus hybrid (Link) Gould ex Shinners ssp. subsecundus (Link) A. & D. Löve								Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Elymus				trachycaulus hybrid	subsecundus		subspecies		(Link) A. & D. Löve			synonym		
1949547523																										RBCM:Botany:V098545									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098545	V098545	1393	Harvey Janszen		1												sheet, pressed																			1979-07-18				1979	07	18	18/07/1979											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John 19980731	48.78333333	-123.3																Gazetteer of Canada: British Columbia, 1985																								S. Smith		2000-01-01			"IDD:  20000000; S. Galen Smith from University of Wisconsin-Madison (WIS) working on a Flora of North America project and states: ""as det."""	https://www.gbif.org/species/2717002								Eleocharis palustris (L.) Roem. & J.A. Schult.	Eleocharis palustris (L.) Roem. & J.A. Schult.							Plantae	Spermatophyta	Monocotyledonae	Poales	Cyperaceae		Eleocharis				palustris			species		(L.) Roem. & J.A. Schult.			accepted		
1949547517																										RBCM:Botany:V098557									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098557	V098557	1218	Harvey Janszen		1												sheet, pressed																			1979-06-19				1979	06	19	19/06/1979											North America				Canada	CA	British Columbia	Gulf Islands		North Pender Island: Clam Bay Road	Clam Bay Road												48.78333333	-123.2833333																																								R. Soreng		1993-01-01				https://www.gbif.org/species/2704265								Poa compressa L.	Poa compressa L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				compressa			species		L.			accepted		
1949547508																										RBCM:Botany:V098576									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098576	V098576	1350	Harvey Janszen		1												sheet, pressed																			1979-07-07				1979	07	07	07/07/1979											North America				Canada	CA	British Columbia	Gulf Islands		Mayne Island: Horton Bay Road; Pither Farm	Horton Bay Road; Pither Farm											Pinder-Moss, John H. 20020518	48.85	-123.2833333																British Columbia Digital Gazetteer, 1996																								Mihai Costea		2002-03-25			Mihai Costea is from the University of Guelph	https://www.gbif.org/species/5384359								Amaranthus powellii S. Wats.	Amaranthus powellii S. Wats.							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Amaranthaceae		Amaranthus				powellii			species		S. Wats.			accepted		
1949547501																										RBCM:Botany:V098554									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098554	V098554	1456	Harvey Janszen		1												sheet, pressed																			1979-07-27				1979	07	27	27/07/1979											North America				Canada	CA	British Columbia	Gulf Islands		North Pender Island: Browning Harbour	Browning Harbour												48.78333333	-123.2833333																																								Michael Harvey		1991-01-01				https://www.gbif.org/species/2706435								Agrostis stolonifera L.	Agrostis stolonifera L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Agrostis				stolonifera			species		L.			accepted		
1949547479																										RBCM:Botany:V098384									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098384	V098384	1063	Harvey Janszen		1												sheet, pressed																																					North America				Canada	CA	British Columbia	Gulf Islands														Vidal, Brad 20090115	48.83333333	-123.25																British Columbia Digital Gazetteer, 1996																								Jeffery Saarela		2009-01-01			IDD:  20090000; Saarela from National Herbarium of Canada (CAN), Canadian Museum of Nature	https://www.gbif.org/species/2703655								Bromus vulgaris (Hook.) Shear	Bromus vulgaris (Hook.) Shear							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				vulgaris			species		(Hook.) Shear			accepted		
1949547379																										RBCM:Botany:V098527									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098527	V098527	1474	Harvey Janszen		1												sheet, pressed																			1979-08-10				1979	08	10	10/08/1979											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Cemetary Creek	Cemetary Creek											Wingfield-Digby, Ron 20020218	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Harvey Janszen		2002-11-18				https://www.gbif.org/species/6313344								Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc.	Agrostis exarata Trin.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Agrostis				exarata	minor		subspecies		(Hook.) C.L. Hitchc.			synonym		
1949547376																										RBCM:Botany:V098380									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098380	V098380	1041	Harvey Janszen		1												sheet, pressed																			1979-05-10				1979	05	10	10/05/1979											North America				Canada	CA	British Columbia	Gulf Islands		Mayne Island: Hardscrabble Farm	Hardscrabble Farm											King, Marion  19990616	48.85	-123.2833333																Gazetteer of Canada: British Columbia, 1985																								Harvey Janszen		1979-01-01				https://www.gbif.org/species/5375388								Capsella bursa-pastoris (L.) Medik.	Capsella bursa-pastoris (L.) Medik.							Plantae	Spermatophyta	Dicotyledonae	Brassicales	Brassicaceae		Capsella				bursa-pastoris			species		(L.) Medik.			accepted		
1949547236																										RBCM:Botany:V098031									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098031	V098031	1051	Harvey Janszen		1												sheet, pressed																			1979-05-10				1979	05	10	10/05/1979											North America				Canada	CA	British Columbia			Mayne Island: Bennett Bay Road	Bennett Bay Road																																																					Adolf Ceska		1981-01-01				https://www.gbif.org/species/7924597								Equisetum arvense L.	Equisetum arvense L.							Plantae	Equisetophyta	Equisetopsida	Equisetales	Equisetaceae		Equisetum				arvense			species		L.			accepted		
1949547217																										RBCM:Botany:V098034									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Red | COSEWIC: Threatened	RBCM:Botany:V098034	V098034	979	Harvey Janszen		1												sheet, pressed																			1979-04-06				1979	04	06	06/04/1979											North America				Canada	CA	British Columbia																48.81666667	-123.2833333																																								Curtis Bjork		2013-01-02				https://www.gbif.org/species/8606926								Plagiobothrys tenellus (Nutt. ex Hook.) A. Gray	Plagiobothrys tenellus (Nutt. ex Hook.) A. Gray							Plantae	Spermatophyta	Dicotyledonae	Boraginales	Boraginaceae		Plagiobothrys				tenellus			species		(Nutt. ex Hook.) A. Gray			accepted		CDC Status + Synonymy updated 2016 Jan 21 (JC)
1949547210																										RBCM:Botany:V098056									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098056	V098056	1065A	Harvey Janszen		1												sheet, pressed																			1979-05-31				1979	05	31	31/05/1979											North America				Canada	CA	British Columbia	Gulf Islands		Mayne Island; Horton Bay: area of bay	area of bay											Pinder-Moss, John 20010214	48.83333333	-123.25																British Columbia Digital Gazetteer, 1996																								Harvey Janszen		1979-01-01				https://www.gbif.org/species/8848598								Leucanthemum vulgare Lam.	Leucanthemum vulgare Lam.							Plantae	Spermatophyta	Dicotyledonae	Asterales	Asteraceae		Leucanthemum				vulgare			species		Lam.			accepted		
1949547209																										RBCM:Botany:V098023									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098023	V098023	1048	Harvey Janszen		1												sheet, pressed																			1979-05-10				1979	05	10	10/05/1979											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20020326	48.85	-123.2333333																British Columbia Digital Gazetteer, 1996																								Adolf Ceska		2002-02-14			Ceska, a member of the British Columbia Conservation Data Centre at this time (20020214)	https://www.gbif.org/species/2650178								Botrychium silaifolium K.B. Presl	Sceptridium multifidum (S.G.Gmel.) Nishida ex Tagawa							Plantae	Polypodiophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae		Botrychium				silaifolium			species		K.B. Presl			synonym		
1949547203																										RBCM:Botany:V098003									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098003	V098003	1299	Harvey Janszen		1												sheet, pressed																			1979-06-28				1979	06	28	28/06/1979											North America				Canada	CA	British Columbia	Gulf Islands														Joan Kerik 2000	48.93333333	-123.45																British Columbia Digital Gazetteer, 1996																								Adolf Ceska		2000-01-08				https://www.gbif.org/species/2723549								Carex lenticularis Michx. var. limnophila (Holm) Cronq.	Carex kelloggii Boott							Plantae	Spermatophyta	Monocotyledonae	Poales	Cyperaceae		Carex				lenticularis	limnophila		variety		(Holm) Cronq.			synonym		
1949547155																										RBCM:Botany:V098038									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V098038	V098038	988	Harvey Janszen		1												sheet, pressed																			1979-04-06				1979	04	06	06/04/1979											North America				Canada	CA	British Columbia	Gulf Islands		Mayne Island: Village Bay	Village Bay												48.85	-123.2833333																																								R. Soreng		1993-01-01				https://www.gbif.org/species/2704179								Poa annua L.	Poa annua L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				annua			species		L.			accepted		
